ID,username,date,text
668,古冶检察,2022年01月30日 07:39,【#检察日报评刘学州事件#：网暴入刑不是问题，有效落地是根本】探寻这个无辜少年悲剧发生的前因后果，不容忽视的重点就是——呼吁网暴入刑。#如何才能制止网暴#？执法司法机关在收到线索后，应及时查证，逐条去看内容是否涉嫌侮辱罪或诽谤罪。对尚不构成犯罪的违法行为，也应及时对其作出行政处理，“ ​  展开c
669,滋娃乱叫第一天后,2022年01月30日 07:36,#孙燕姿粉丝参与网暴刘学州# ​
670,糖糖的快乐M,2022年01月30日 07:20,从梦境里哭着醒来眼角还留着眼泪小时候的点点滴滴历历在目突然想起刚走的刘学州我想我太明白他的感受了自己的世界不在有光唯一的一点念想也被无情的伤害了我佩服他的勇气我何尝不想离开这个冷漠的世界孩子却成了唯一的牵绊 ​
671,鹿饮溪vae,2022年01月30日 07:02,女性会同情刘学州的遭遇，也会勇敢为被锁住的八孩妈发声。而男性只会说这个男孩子好惨，说八孩妈精神病有暴力倾向被锁是应该的 ​
672,User86662231,2022年01月30日 06:56,一邊說著網暴劉學州的人該去死，一邊聽說開端作者網暴xz就要大力支持去看開端……真的……太諷刺了……雙標? 永遠不知道自己就是令人作嘔的施暴者！討厭部分NC粉可以，但是帶頭網暴無辜的人就是她們偽善。227野人真的很下頭…… ​
673,蚌埠政法,2022年01月30日 06:49,#乌合之众的网暴行为真的管不了吗#【#网暴者需承担怎样的法律责任#？】近日， “寻亲少年”刘学州之死引发了针对网暴乱象的大讨论。网络暴力常常伤人于“无形”，给社会带来恶劣影响。那么，“乌合之众”网暴真的就管不了吗？针对网暴的定罪量刑，刑法及相关法律法规有明确规定，网暴行为如侵犯公民个 ​  展开c
674,手机用户3239271000,2022年01月30日 06:20,人生。人应该怎样面对现实，是人在生命结束前在不断思考的选择题。刘学州在经过思考后，选择了结束思考，把选择题留给了还能思考的人。八个孩子的妈妈，不会思考不会选择没得选择旁人该怎样为她思考，为她选择。八个孩子现在没得选择，让他们学会思考，学会选择吧 ​
675,百想耳语,2022年01月30日 06:07,#为什么中国的婆婆们给人的总体印象不好？# 这个怎么说呢？就像要么你经历过，要么就是你周围这样的信息太多了。比如，一般坏的总是会比好的更吸引人的眼球。首先是一个人的经历。比如，我们总是容易主观印象占第一位。就像刘学州事件，你知道这孩子经历了什么吗？就说人给亲生父母要房子？你都不知 ​  展开c
676,reddress,2022年01月30日 05:40,一、虽然我同意一中绿色字的观点，但不同意用这种观点解释新京报此次事情。新京报本身是传统媒体，也正在努力适应新媒体技术发展。但这次的事并不是因为新媒体对新京报的质疑造成的，而恰恰是新技术赋权，给了公众监督批评原本单方面掌控话语权的传统媒体的能力，督促我们的媒体更专业地服务公众。二 ​  展开c
677,脏脏包和雪媚娘wum,2022年01月30日 05:13,#刘学州微博唯一关注个人号是鹿道森#当你走后，全世界都开始爱你只愿玫瑰年年为你盛放拜托了，请停止那些可以杀人的言论吧 ​
678,动听儿,2022年01月30日 05:12,#刘学州##鹿道森##刘学州鹿道森现象恐将出现#大家请多多关注刘学州微博下回贴内容，已有多人存在类似经历或抑郁状态，受到刘鹿事件刺激和影响，存在轻生的想法，请求广大网友帮助，这都是一条条的鲜活生命，不要让他们是去生活的信心，这也不是嘴上说说要坚强的事，失去学洲和道森我们依然心痛了，不要 ​  展开c
679,志愿者袁卫康,2022年01月30日 05:00,感谢社会各界人士对我袁卫康的关心，2016年流浪了18年的我在社会各界人士的帮助下，通过《等着我》节目找到了亲生父母。现在我依然努力的工作，尽最大努力改善家里的生活。谢谢这么多年以来一直关心我的人！也请大家多多帮助更多和父母失散的人，帮助他们找到家人！#等着我##感恩##刘学州#  ​  展开c
680,文韬武略天下第七的希哥,2022年01月30日 04:49,刘学州父母和新京报记者可还活着吗 ​
681,Puppycandy-0614,2022年01月30日 04:27,#刘学州去世##刘学州遗书希望加害者得到惩罚##刘学州之死其生父母或担刑责#【希望警方严惩刘学州亲身父母以及在活动过程中对刘进行网络暴力的网民】 在这之前我为什么没关注过他，为什么在他死后才做出了人的反应。随着短视频越刷越多，了解这件事情也越来越多，我在微博把他的遗书一字一句看完，聆听 ​  展开c
682,karenbaby21055,2022年01月30日 04:11,#官方通报徐州丰县生育八孩女子情况#前几天因刘学州事件难过好几天，今天又被这个女子生八孩事件的通报弄的气愤至极，赶紧的谁能解救出这个女的，牙齿都被打没了真心疼睡不着，那些当官的能睡着吗？良心安了吗？ ​
683,Charlotte野崽鱼,2022年01月30日 04:10,#康欣#刚刚才看完开端也刚刚经历了刘学州，就算事情再如何发展，你可以说康欣不知轻重，你也可以讨厌她拉黑她，但是我真的不理解叫她去死，骂她烧杯的…等等等等恶意的话，大家因为房思琪这件事觉得愤怒我觉得正常，但真的不是恶语相向的理由，康欣看不懂，甚至故意嘻嘻哈哈，大不了人品不太行书没读多 ​  展开c
684,生椰娱乐,2022年01月30日 03:54,网络舆论应认清一个基本事实：刘学州找亲爹妈没有错！想要一个栖身之地没有错！刘学州的亲生父母把他卖了就是错，不论什么理由卖掉亲骨肉就是错，就是罪！这是正三观问题！离开基本事实聊正义讲三观，永远讲不清道不明！ 演员陈旭明的直播间 ​
685,嘴巴都笑大了,2022年01月30日 03:48,刘学州的舅妈拍视频感谢网友，三亚后海的海边已经变成了一片“花海”。学州，你这些年的委屈和痛哭大海都听到了！ #视频制作人出道计划# #治愈制作人计划# L嘴巴都笑大了的微博视频 ​
686,勤劳的小蜜蜂咪,2022年01月30日 03:47,刚刚看完刘学州的故事。很庆幸自己有负责的爸爸妈妈。原来我是这样的幸福。他的来生，一定会如所愿一般幸福！?  2乐山·马边彝族自治县 ​
687,凉翛,2022年01月30日 03:37,人绝望的时候什么都能干出来，什么都无所谓了……刘学州，当时是得多绝望、多无助…… ​
688,王八鱼蛋,2022年01月30日 03:31,永远不要忘记刘学州  ​
689,赖娴亿,2022年01月30日 03:16,#新年星愿望#希望我妈身体健康呀！在一个就是希望自己事业有成，最后一个希望刘学州小朋友，在另一个世界永远快乐。 2海口 ​
690,阴雨天yu,2022年01月30日 03:10,刷到刘学州就特别难过 ​
691,你的会员已过期,2022年01月30日 03:05,#刘学州亲生父母或将涉嫌遗弃罪# 所以为什么现在就没消息啦？就只听见媒体倡导不要网暴亲生父母的问责一事进行到哪步了是不是应该公示？证据不是有嘛提起诉讼的条件还不够吗热度就这样消失了？ 2遵义·贵州航天职业技术学院 ​
692,翁杨,2022年01月30日 02:58,《被生母“拉黑”，刘学州“想要有一个家”的愿望并不过分》有事搜一搜，没事看一看O被生母“拉黑”，刘学州“想要有一个家”的愿望并不过分 ​
693,小小鱼儿719,2022年01月30日 02:56,#刘学州# 半夜睡不着了，突然又翻看了网上寻亲刘学州的微博，辗转不能入睡，多好的孩子啊，身为两个孩子的妈妈，我视自己孩子如珍宝，想不通为何刘学州的亲生父母如此狠心这样的去对待他，还有网络暴力最后却把一个孩子逼上了绝路，真的为刘学州惋惜，孩子，天堂里没有抛弃没有欺凌，没有网络暴力  ​  展开c
694,hhh_ui,2022年01月30日 02:55,看完以后又气愤地落泪了说着不想关注了还是忍不住搜来看了。谁能相信她是自愿的呢？这样的大环境下女性的生存真的好艰难……每次看到这种新闻真的震惊的同时又觉得悲哀，不知道世界上还有多少个这样的女性身处这种境况。我为她们感到难过。不，难过这个词真的太轻了 也许应该说是悲痛……身为女性的 ​  展开c
695,Sun乐妹儿,2022年01月30日 02:11,#刘学州# 第五天失眠了...这个十五岁的小盆友意难平...好希望时光倒流他如果不去寻亲多好如果...如果...抢救回来了多好...唉...可惜没如果看到就想哭...眼睛都肿了 ​
696,wsxedcrfvtgb咪,2022年01月30日 01:49,我看到那些关注刘学州、徐州被锁育女女子等社会事件的微博，我悲痛我想转发关注，我看到评论区都是高呼悲痛的声音，和我一样，我点进去一搜:汉奸，去死。于是再不敢表达这种悲痛，我觉得说出来很恶心。今日警告自己第二次。 ​
697,QI兮佛系,2022年01月30日 01:49,#刘学州# 抑郁症从来没有被药物治愈，它只是被苦难的人掩埋在自己内心最深处的地方，而已！作孽的人，永远逃不过良心的谴责和法律的制裁，报应不爽，他们的子女也不会逃过的！ 2天津 ​
698,柠檬树下的小仙女z,2022年01月30日 01:35,默默的躺在被窝流泪，睡不着了。@刘学州a ​
699,城市废物,2022年01月30日 01:32,以前我觉得韩国女权堕男胎有点激进，现在我觉得她们做的真对。绝大多数男人无法共情女人的苦难，即便是男性受害者刘学州，为他发声的也是女性居多。男人好像天生就有些残缺。 ​
700,zhuzhu安吉,2022年01月30日 01:27,因为刘学州的事，感觉自己也快要死了，就是不停的哭，太舍不得这个孩子了，怎么办啊，感觉都不能呼吸了 ​
701,LLGOFORITY,2022年01月30日 01:19,#刘学州#想到他还是会觉得难过?  ​
702,浅薏_我离成人还很远,2022年01月30日 00:51,#浅薏的琐事记录# 最近看了刘学州的事情，除了惋惜外，也更深地理解了自己幸运。幸运有爱自己的父母，虽然很多时候觉得我爸并担不起父亲这个角色。今晚他回家又喝醉了，和我聊天，在得知我每天上班很累，并且公司待遇也比他想的要差，就一直说让我开年上班就辞职，回家再慢慢找工作，并一直重复让我别 ​  展开c
703,草莓味的六袋米,2022年01月30日 00:51,前几天只要上网都在关注刘学州的事，他刚寻亲的时候我就知道了，一直会陆陆续续刷到他的视频，每次都不以为然的刷过去了，从没想过他突然就走了，那么鲜活努力的一个人，才15岁，整个人哭得停不下来，直到刘宇宁直播，好像突然就把我从消极的情绪中解救了出来，又感觉到了这个世界的快乐。 ​
704,浮若半生900,2022年01月30日 00:50,最近一直关注了州州的事情，以前没有经常上微博，一开始完全不知到怎么回事？也没有太多在意，直到洲洲出事了，才知道具体的情况。真的好心疼这个孩子，如果早点关注的话就可以私信给他多一下关心和鼓励了，同样有抑郁症，深有同感，真的需要太多别人的关怀。唉，如果时间可以倒流，真的想收养他，虽然 ​  展开c
705,优冉然,2022年01月30日 00:44,刘学州的事情让我们懂得了，一定要好好把握与人相处的日子，不然一个转身可能就是一辈子 ​
706,刘丽朵老师,2022年01月30日 00:39,谈谈网暴做这一期时，还没有发生刘学州那件事但是旋即发生了令我难过的哭了好几次那孩子，本应该是很有能力的一个孩子也应当拥有很好的未来所以这期太应该看看了O网页链接 ​
